Age,Experience,Income,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
43,17,158,1,2.4,1,0,0,0,0,1,0
35,9,131,3,0.3,3,0,1,0,1,1,1
49,24,75,1,2.8,2,160,0,0,0,0,1
28,4,69,3,0.7,2,170,0,0,0,0,0
51,27,39,2,0.8,1,0,0,0,0,0,0
39,14,34,4,1.7,1,0,0,0,0,1,1
31,7,32,1,1.7,1,0,0,0,0,1,0
44,18,129,1,5.7,1,0,0,0,0,1,0
46,20,158,3,5.4,1,432,1,0,0,0,1
42,18,54,1,1.8,1,0,0,0,0,1,0
41,17,34,1,2,2,0,0,0,0,0,0
23,-2,45,4,0.6,2,0,0,0,0,1,1
59,33,68,2,2.3,3,0,0,1,0,0,0
47,21,53,1,1.5,2,0,0,0,0,1,0
48,23,32,1,0.1,1,0,0,0,0,0,1
58,33,173,2,7.2,3,0,1,0,0,1,0
58,34,31,4,0.4,1,0,0,0,0,0,0
54,29,72,2,3.7,1,144,0,0,0,1,0
49,24,30,4,0.4,2,157,0,0,1,1,1
63,38,138,1,2.5,1,0,0,0,0,1,0
62,37,18,1,1.5,2,127,0,0,0,0,0
45,19,69,1,2.8,1,220,0,0,0,1,1
39,13,58,3,2.1,1,247,0,0,0,1,0
58,34,63,4,1.5,1,0,0,0,0,1,0
56,30,43,2,0.3,1,0,0,1,0,0,0
29,5,28,1,0.2,3,0,0,0,0,1,0
33,9,38,1,2.1,3,133,0,0,0,0,0
55,29,72,3,0.3,2,147,0,0,0,0,0
56,31,64,4,0.9,1,0,0,0,0,1,0
36,12,70,3,2.6,2,165,0,0,0,1,0
53,29,12,1,0.3,1,0,0,0,0,0,0
57,31,159,2,0.5,1,0,0,0,0,0,0
35,9,103,2,4.5,3,0,0,0,0,1,0
43,18,42,1,0.3,3,0,0,0,0,1,0
54,29,48,2,2.1,3,142,0,0,0,1,0
29,3,49,1,1.5,1,0,0,0,0,0,0
39,14,89,2,0.4,1,0,0,0,0,1,0
32,8,22,4,0.7,2,0,0,0,0,1,1
51,27,10,2,0.2,1,86,0,0,0,0,0
50,25,38,1,1.3,2,120,0,0,0,0,1
54,29,49,2,2.1,3,95,0,0,0,1,1
38,12,30,2,1.4,3,0,0,0,0,0,1
32,7,82,1,2.6,2,240,0,0,1,1,1
62,37,82,1,0.8,3,312,0,0,0,1,0
57,33,24,1,0.1,2,0,0,0,0,0,0
47,23,32,4,0.6,1,156,0,0,0,1,1
51,25,34,3,0.9,3,111,0,0,0,1,0
54,27,195,2,4.75,2,477,1,0,0,0,0
26,1,61,4,2.2,1,119,0,0,0,0,0
37,11,22,3,0.1,2,0,0,0,0,1,1
27,0,40,4,1,3,0,0,0,0,1,0
63,38,50,2,2.8,1,205,0,0,0,0,0
62,36,35,2,0.7,3,0,0,1,0,0,1
59,33,64,3,0.3,2,0,0,0,0,0,0
32,7,49,3,2.3,1,0,0,0,0,1,0
35,8,44,4,1,2,192,0,0,0,0,1
56,31,65,2,3.7,1,0,0,0,0,1,0
55,31,13,4,0.7,1,0,0,0,0,1,0
31,5,84,1,2.9,3,105,0,0,0,0,1
54,29,28,4,0.2,2,101,0,0,0,1,0
58,32,108,3,4.4,1,0,0,0,0,1,0
48,24,59,1,0,1,144,0,0,0,1,0
48,22,163,1,2.4,1,396,0,0,0,1,0
33,9,183,2,8.8,3,582,1,0,0,1,0
36,6,69,4,4,3,0,0,0,0,1,0
41,16,115,1,7,1,0,0,0,0,0,0
55,31,130,4,6.5,1,0,1,0,0,0,1
63,37,185,2,7.9,2,358,1,0,0,1,0
53,29,118,2,0.3,1,0,0,0,0,1,0
38,13,163,1,4.1,1,0,0,0,0,0,0
46,20,140,2,6.3,1,380,0,0,0,1,1
59,33,91,2,0.7,2,0,0,0,0,1,1
56,31,61,4,1.3,3,0,0,0,0,1,1
59,35,168,4,4.1,2,0,1,0,0,1,0
39,13,69,3,0.9,2,0,0,0,0,0,0
47,21,22,1,0.2,1,104,0,0,0,0,0
47,22,53,1,0.3,1,213,0,0,0,0,0
53,26,25,2,1,2,0,0,0,1,1,1
36,9,115,4,2.2,2,0,1,0,0,0,0
34,9,31,4,1.1,3,85,0,1,1,1,1
36,10,83,1,2.8,3,0,0,0,0,0,1
60,34,152,2,6.9,1,0,0,0,0,0,0
45,20,30,1,0.1,1,0,0,0,0,1,0
27,3,34,1,0.2,3,0,0,0,0,1,1
47,22,44,1,1.4,3,0,0,0,0,1,1
44,20,182,2,7.6,1,0,0,0,0,0,0
54,30,44,3,1.5,1,117,0,0,0,1,0
57,33,122,2,6,1,153,0,1,1,1,1
52,26,35,4,1.8,1,0,0,0,0,1,0
51,25,91,1,0.8,3,0,0,0,0,0,0
57,32,30,2,2,2,0,0,0,0,0,0
65,39,53,1,2.5,3,0,0,0,0,1,0
58,33,28,1,0.3,3,0,0,0,0,1,0
64,39,85,4,3.4,2,200,0,0,0,1,0
52,26,28,2,0.7,2,90,0,0,0,1,1
58,34,41,4,0.4,1,177,0,0,0,1,0
52,22,154,1,5,3,0,1,1,1,1,0
43,18,41,1,0.3,3,0,0,0,0,1,0
56,32,33,3,1.5,1,0,0,0,0,0,0
37,12,182,3,5.8,3,0,1,0,0,1,0
53,27,59,2,0.8,3,0,0,0,0,1,0
27,2,129,2,3.3,1,0,0,1,0,0,0
53,27,35,3,0.9,3,136,0,0,0,1,0
42,16,185,3,2.2,2,0,1,1,1,1,1
58,34,45,4,1.3,2,201,0,0,0,0,0
36,12,62,4,0.1,2,145,0,0,0,0,0
53,28,183,3,8.2,3,467,1,0,1,1,1
48,22,14,2,0.1,3,0,0,0,0,1,0
54,28,53,1,2.2,3,0,0,0,0,1,1
26,1,48,3,2.6,3,169,0,0,0,0,0
50,26,128,2,0.4,1,0,0,0,0,1,0
31,7,105,1,4,1,331,0,0,0,1,0
35,9,40,3,0.9,1,0,0,0,0,1,1
63,37,10,2,0.4,1,0,0,0,0,1,0
29,4,102,2,3.3,1,303,0,0,0,0,0
57,32,31,3,0.1,2,0,0,0,0,1,0
30,5,30,4,0.8,1,158,0,0,0,1,0
33,7,21,1,0.6,3,0,0,1,0,0,0
62,36,44,2,0.3,1,0,0,0,0,0,0
35,10,48,1,2.5,3,164,0,0,0,1,0
37,11,21,3,0.2,2,0,0,0,0,1,0
37,11,84,4,2.2,2,0,0,0,0,1,1
35,10,64,3,0.7,2,230,0,0,0,1,0
35,9,82,1,2.5,1,138,0,0,0,0,0
59,35,39,4,1.3,1,0,0,0,0,1,0
53,27,45,2,0.8,3,0,0,0,0,1,1
45,21,133,4,5.7,3,0,1,0,1,1,1
46,22,152,2,1.4,1,0,0,0,0,1,0
40,16,12,1,1,1,91,0,1,0,0,0
42,16,32,3,1.5,1,149,0,0,0,1,0
25,1,74,4,2.6,1,204,0,0,0,0,0
39,14,54,2,1.1,2,159,0,0,0,0,1
30,6,181,3,4.1,2,0,1,0,1,1,1
58,33,75,2,0,3,0,0,0,0,1,0
41,15,95,3,0.1,1,240,0,1,0,0,0
37,11,190,4,7.3,2,565,1,0,1,1,0
36,11,90,1,2.8,1,0,0,0,0,1,0
27,3,20,4,1,1,134,0,0,0,1,1
60,34,64,3,2.2,3,0,0,0,0,0,0
62,36,85,2,1.7,3,98,0,0,0,0,0
67,43,105,4,1.7,2,0,0,0,0,1,0
44,18,21,1,0.2,1,0,0,0,0,1,0
24,-1,78,2,1.8,2,0,0,0,0,0,0
45,21,158,2,6.67,1,132,0,0,0,1,1
58,34,125,1,4.3,1,219,0,0,0,0,0
61,36,81,3,1.8,2,0,0,0,0,1,0
54,29,183,1,8.1,1,0,0,0,0,1,1
28,3,54,4,0.6,2,0,0,0,0,1,0
49,24,79,4,3.6,3,212,0,0,0,1,0
35,11,38,1,1.5,2,136,0,0,0,1,0
36,10,172,4,1,2,295,1,0,0,1,0
34,8,184,3,7.5,1,0,1,0,0,0,0
36,11,158,2,7.8,1,114,0,0,0,1,1
35,11,188,1,0.9,3,282,1,0,0,1,0
27,2,20,4,0.5,3,0,0,0,0,1,0
42,18,60,4,0.2,3,151,0,0,0,0,1
65,39,113,4,2.4,3,0,0,0,0,1,0
29,5,70,4,0,1,0,0,0,0,1,1
65,41,84,2,0,3,0,0,0,0,1,1
59,33,23,2,0.2,3,0,0,0,0,1,0
46,22,141,2,3.3,1,0,0,1,1,1,1
59,33,110,3,4.4,1,264,0,0,0,1,0
52,26,31,4,1.8,1,0,0,0,0,1,1
60,35,22,1,1.3,1,80,0,0,0,0,0
43,17,91,1,5.2,1,0,0,1,0,0,0
65,39,82,4,2.4,3,252,0,0,0,1,0
50,26,23,1,0.3,1,0,0,0,0,0,0
48,23,35,1,0.1,1,0,0,1,0,1,0
49,25,114,1,2.5,3,0,1,0,0,1,0
58,33,18,3,0.1,2,0,0,0,0,1,1
24,-2,80,2,1.6,3,238,0,0,0,0,0
58,32,74,2,2.3,3,0,0,0,0,0,1
45,19,122,4,4.1,2,0,1,0,0,1,0
42,15,73,3,2.33,2,0,0,0,0,0,0
64,40,40,2,1.1,1,0,0,0,0,1,0
49,25,55,4,0.1,3,0,0,0,0,1,0
55,31,69,1,2.7,2,0,0,1,0,0,1
40,14,92,4,1.4,2,0,0,0,0,1,0
28,2,48,4,2.1,3,0,0,0,0,1,1
57,31,113,4,0.6,3,327,1,0,0,1,0
50,25,58,1,1.3,2,0,0,0,0,1,0
40,16,109,2,2.2,1,0,0,0,0,1,0
55,28,39,3,1,2,0,0,0,0,1,1
53,29,33,3,1.9,2,144,0,0,0,0,0
48,24,18,4,0.2,1,0,0,0,0,1,1
59,33,63,1,1.6,1,0,0,0,0,1,1
58,32,43,1,2.8,2,0,0,0,0,1,0
38,14,70,4,2,3,0,0,0,0,1,0
49,25,19,1,0.9,3,0,0,0,0,0,0
60,36,39,4,1.3,2,140,0,0,0,1,0
54,28,81,3,0.8,1,0,0,0,0,0,0
28,2,34,4,1.3,3,0,0,0,0,0,0
27,1,140,1,5.9,2,175,1,1,1,1,0
42,18,114,1,0.3,1,0,0,0,0,0,0
52,28,55,2,3.2,3,151,0,0,0,0,0
54,30,21,1,0.1,2,76,0,0,0,1,0
56,30,50,4,2.8,2,0,0,1,0,1,0
58,34,41,3,1.5,1,0,0,0,0,1,1
56,32,190,3,2.2,1,0,1,0,1,1,0
64,40,8,2,0.3,3,0,0,0,0,1,0
35,8,55,2,1.67,2,0,0,0,0,1,0
45,20,40,2,1.3,1,0,0,0,0,0,1
57,32,22,3,0.1,2,0,0,0,0,1,0
35,8,44,2,1.67,2,0,0,1,0,0,1
46,22,102,3,4.5,3,0,1,0,0,1,0
30,4,54,4,1.8,3,235,0,0,0,1,0
44,20,130,4,3.2,2,0,1,0,0,0,0
39,12,75,3,2.33,2,0,0,0,0,1,1
42,18,42,2,1.7,1,0,0,0,0,1,0
34,9,133,1,3.8,1,0,0,0,0,1,0
46,20,40,1,1.2,2,0,0,0,0,1,0
55,31,34,3,1.5,1,101,0,0,0,1,0
28,3,142,1,0.8,1,0,0,0,0,1,0
35,10,64,3,2.3,1,0,0,0,1,1,1
60,35,44,2,1.6,3,170,0,0,0,1,0
50,24,95,1,0.3,1,262,0,0,0,1,0
52,26,49,1,1.4,3,0,0,0,0,1,0
51,27,12,2,0.2,1,0,0,0,0,0,0
51,26,98,1,1.3,3,0,0,0,0,1,1
59,35,42,4,0.4,1,0,0,0,0,1,0
53,28,44,2,0.6,3,0,0,0,0,1,1
43,17,124,1,5.2,1,0,0,0,0,0,0
31,6,175,2,6.7,1,0,0,0,0,1,0
32,6,22,4,0.3,1,0,0,0,0,0,0
41,17,78,4,2.67,1,99,0,0,0,1,0
31,4,54,2,1,2,109,0,0,0,0,1
41,16,154,1,7,1,0,0,0,0,0,1
47,22,42,3,2.7,2,0,0,0,0,1,0
37,13,195,2,6.5,1,635,0,0,0,1,0
53,23,80,1,3,3,0,0,0,0,1,1
49,22,81,3,2,2,0,0,0,0,1,0
62,36,89,2,2,1,0,0,0,0,1,1
33,9,61,3,2.6,2,0,0,0,0,1,0
54,24,25,4,0.4,3,0,0,0,0,0,1
27,3,43,3,0.1,2,163,0,0,0,1,0
60,35,122,1,2.6,1,352,0,0,0,0,0
29,5,160,1,4.3,1,385,0,0,0,1,0
56,32,83,4,1.6,2,0,0,0,0,0,0
55,30,79,2,0,3,0,0,0,0,0,0
45,19,30,3,0.5,2,0,0,0,0,1,1
33,9,145,1,4.3,1,437,0,0,0,1,0
45,21,151,2,3.3,1,328,0,0,0,0,0
44,18,14,2,0.1,3,98,0,0,0,0,1
37,11,19,3,0.2,2,0,0,0,0,1,0
42,16,55,1,0.7,3,135,0,0,0,1,0
26,2,132,2,2.4,3,0,1,0,0,0,1
33,8,182,1,8.6,1,0,0,0,0,0,0
61,36,78,3,0.5,1,0,0,0,0,1,1
31,7,42,1,2.4,2,0,0,0,0,1,1
54,29,44,2,2.3,3,187,0,0,0,1,0
62,38,195,4,5.2,3,522,1,0,1,1,1
61,36,53,3,0.5,2,0,0,0,0,1,0
66,41,65,3,2.4,1,0,0,0,0,0,0
38,12,43,4,0.2,1,0,0,0,0,0,0
55,29,38,4,1.5,3,0,0,0,0,0,1
60,36,50,1,1.8,3,0,0,0,0,1,0
23,-2,81,2,1.8,2,0,0,0,0,0,0
29,3,41,1,1.9,3,0,0,0,0,1,1
35,10,73,3,2.3,1,0,0,0,0,1,0
53,27,31,2,0.4,3,104,0,0,0,0,1
32,7,84,3,0.6,2,0,0,0,0,1,1
38,14,95,2,1.9,1,0,0,0,0,1,1
44,18,162,4,1.3,1,301,1,0,0,0,0
43,18,60,2,2.2,3,115,0,0,0,0,0
54,30,121,2,1.1,3,0,1,1,0,0,0
52,25,43,3,1,2,165,0,0,1,1,1
31,7,38,1,1.8,2,182,0,0,1,1,1
47,22,82,1,2.9,1,276,0,0,0,1,0
42,18,52,4,1.9,1,0,0,0,0,1,0
57,33,43,3,1.5,1,168,0,0,0,0,1
33,8,82,1,2.6,2,0,0,1,1,1,1
35,10,161,1,4.1,1,0,0,1,0,1,0
56,30,24,2,0.7,2,0,0,0,0,1,0
57,32,102,1,2.6,1,0,0,0,0,1,0
25,-1,53,3,2.4,2,0,0,0,0,0,0
53,28,85,1,1.2,1,0,0,0,0,0,0
59,33,111,3,4.4,1,0,0,0,0,1,0
56,32,90,2,0.3,1,0,0,0,0,1,1
54,28,94,2,1.1,1,188,0,0,0,0,0
48,23,63,4,3.6,3,0,0,0,0,0,0
55,30,153,2,2.8,2,0,1,1,1,1,0
33,7,39,2,2,3,0,0,0,0,0,0
46,21,205,2,8.8,1,181,0,1,0,1,0
42,18,142,1,3.4,1,496,0,0,0,1,0
49,25,163,2,0.4,1,0,0,1,0,0,0
42,17,113,3,1,1,0,0,1,0,1,0
46,21,64,1,2.9,1,0,0,0,0,1,1
65,40,20,3,0.1,3,0,0,0,0,0,1
50,24,179,1,1,1,0,0,0,0,1,0
54,24,91,2,4.5,3,90,0,0,0,1,0
42,18,103,1,3.33,1,0,1,1,1,1,1
57,33,80,4,1.6,2,0,0,0,0,0,0
61,35,38,2,0.3,1,0,0,0,0,0,0
60,34,44,1,0.2,1,0,0,0,0,0,1
40,14,164,1,4.3,2,0,1,0,0,0,0
33,7,81,3,1.6,1,0,0,0,0,1,1
37,13,95,2,1.7,2,83,0,0,0,0,0
52,28,44,3,1.9,2,0,0,0,0,0,1
33,7,88,3,1.6,1,0,0,0,0,1,1
62,36,148,3,7,2,0,1,0,0,1,0
62,37,169,3,5,2,184,1,0,1,1,1
63,37,11,1,0.8,2,102,0,0,0,0,1
55,25,92,1,3,3,158,0,0,0,0,1
33,9,74,3,2.6,2,0,0,0,0,1,0
25,1,72,3,0.8,1,0,0,0,0,1,0
55,31,63,3,2.67,1,0,0,0,0,1,0
29,3,172,2,4.5,1,415,0,0,0,1,0
45,21,183,2,1.4,1,0,0,0,0,1,1
60,34,40,1,2.5,3,166,0,0,0,1,0
44,18,68,4,2.9,1,0,0,1,0,0,1
48,23,78,4,3.6,3,0,0,0,0,1,0
57,32,68,2,3.7,1,184,0,0,0,0,0
58,32,49,1,1.4,1,99,0,0,0,1,1
58,33,39,2,2.3,3,0,0,0,0,1,0
44,20,151,1,3.5,1,392,0,0,0,1,0
54,28,159,2,0.5,1,461,0,0,0,1,0
59,33,89,4,1.9,2,0,0,0,0,1,1
63,37,105,4,1.7,3,244,0,0,0,0,1
61,35,78,2,2,1,0,0,0,0,1,1
58,32,128,2,2.7,1,344,0,0,0,0,0
44,20,81,4,0.8,1,228,0,0,0,0,1
53,29,50,4,0.1,3,152,0,0,0,1,0
63,39,38,3,0.1,3,178,0,0,0,1,1
41,17,119,2,6.1,1,263,0,1,0,1,0
50,26,110,3,1.8,2,0,0,0,0,1,0
51,25,29,1,1.4,3,102,0,0,0,0,1
47,22,19,1,0.4,3,0,0,0,0,1,0
43,19,130,2,4.7,3,221,1,0,0,0,1
46,21,38,1,2.4,1,130,0,0,0,1,0
50,24,31,1,0.3,3,0,0,0,0,0,0
33,9,14,4,0.7,2,105,0,0,0,1,0
27,2,158,3,0.4,2,0,1,0,1,1,0
34,8,39,4,0.2,1,115,0,0,0,1,0
34,9,141,2,4.9,3,0,1,0,0,0,1
28,2,33,3,1,1,167,0,0,0,1,0
29,5,92,2,0.6,1,0,0,0,0,1,0
52,26,78,3,3,2,0,0,0,0,0,0
47,22,42,3,2.7,2,0,0,0,0,1,1
41,16,15,2,0.3,2,83,0,0,0,0,0
58,32,48,1,2.8,2,0,0,0,0,1,0
37,12,63,3,2.3,1,0,0,0,0,1,0
57,33,149,1,4.7,1,0,0,1,0,0,0
63,39,49,1,0.8,1,103,0,0,0,1,0
60,35,125,2,3.9,1,0,0,0,0,0,0
50,25,58,1,1.3,2,0,0,0,0,1,0
60,35,48,3,1.5,1,0,0,0,0,1,0
54,30,75,2,3.2,3,0,0,0,0,0,1
28,4,114,2,0.2,1,0,0,0,0,1,0
45,21,134,4,5.5,2,0,1,0,1,1,1
28,2,111,4,2.3,3,0,0,0,0,1,0
54,29,62,4,3.8,2,149,0,0,0,1,0
42,18,45,1,0.7,1,0,0,1,0,1,0
30,4,113,2,0.2,1,0,0,0,0,1,0
61,36,128,1,2.6,1,0,0,0,0,1,0
64,38,168,4,5.7,3,0,1,0,0,1,0
38,13,81,1,4,3,206,0,1,0,1,0
39,14,75,1,0.1,2,297,0,0,0,0,1
54,29,21,4,0.1,3,0,0,0,0,0,0
59,33,83,3,4.4,1,0,0,0,0,1,0
39,15,121,1,3.5,1,368,0,1,0,1,0
63,33,40,4,1.67,3,0,0,0,0,1,0
31,5,101,1,2.9,3,170,0,1,0,0,0
56,26,90,2,4.5,3,0,0,0,0,0,0
47,20,68,1,2.67,2,0,0,0,0,1,1
28,3,74,2,1.8,2,221,0,1,0,0,0
32,8,74,4,0.1,2,257,0,0,0,0,1
54,30,51,2,3.2,3,0,0,0,0,0,0
29,5,149,1,1.5,1,0,0,0,0,1,0
39,15,31,1,1.4,3,88,0,0,0,1,1
26,0,85,2,1.6,3,0,0,0,0,0,0
29,-1,62,2,1.75,3,0,0,0,0,0,1
46,21,44,1,0.3,1,110,0,1,0,1,0
38,13,63,3,0.5,3,190,0,1,1,1,1
55,31,23,2,0.3,1,0,0,0,0,1,1
48,22,40,3,2.2,2,87,0,0,0,1,0
36,10,78,2,4.5,3,204,0,0,0,1,1
39,13,40,3,0.9,3,129,0,0,0,1,0
40,16,78,4,2.4,1,0,0,1,1,1,0
26,0,129,3,0.7,2,0,1,0,0,0,0
55,29,71,3,0.3,2,0,0,0,0,0,1
61,35,23,3,0.3,3,0,0,0,0,1,0
57,33,15,2,0.3,1,0,0,0,0,1,0
56,31,28,1,1.3,1,138,0,0,0,0,1
31,5,23,3,1,1,95,0,0,0,0,0
61,31,19,1,1.5,3,0,0,0,0,1,0
58,32,42,3,1.4,3,158,0,0,0,0,1
43,18,113,2,0.4,1,325,0,1,0,0,0
29,5,34,4,0.4,2,0,0,0,0,0,1
50,23,19,1,0.5,2,104,0,0,0,0,1
49,25,43,1,1.6,2,0,0,0,0,1,1
43,18,179,3,1.2,1,0,1,1,1,1,0
58,32,44,3,2.2,3,0,0,0,0,0,0
41,16,21,2,0.1,2,0,0,0,0,0,0
65,40,115,1,2.5,1,174,0,0,0,0,1
52,27,81,4,3.8,2,0,0,0,0,0,1
55,31,91,2,2.8,1,0,0,0,0,0,0
49,25,30,4,0.9,2,0,0,0,0,0,1
52,22,55,3,1.4,3,0,0,0,0,1,0
56,31,48,2,2.1,3,0,0,0,0,0,1
30,4,23,4,0.3,2,121,0,0,0,0,0
36,10,21,3,0.1,2,0,0,0,0,0,0
41,17,55,2,1.7,1,0,0,0,0,0,0
42,15,21,3,1,2,0,0,0,0,1,0
60,34,40,3,2.2,3,0,0,1,0,1,0
44,20,30,4,0.3,1,0,0,0,0,0,1
34,9,78,3,0.6,2,0,0,0,0,1,0
56,32,65,2,3.2,3,0,0,0,0,1,0
31,5,50,4,2.1,3,209,0,0,0,1,0
29,4,55,4,2,2,0,0,1,0,1,0
31,5,111,2,0.2,1,0,0,0,0,0,0
36,10,21,3,0.1,2,0,0,0,0,0,1
42,16,65,3,0.5,3,256,0,0,0,1,0
64,39,114,1,0.8,3,0,0,0,0,1,0
61,36,54,3,0.9,3,179,0,0,0,1,0
35,11,75,2,1.7,2,0,0,0,0,1,0
28,2,13,4,0.4,1,0,0,0,0,0,1
38,14,54,2,0.6,3,218,0,0,0,0,0
44,17,22,3,1,2,126,0,0,0,1,1
45,20,198,2,2.8,1,0,0,0,0,1,1
46,20,18,1,0.2,1,0,0,0,0,1,1
57,32,74,4,0.7,1,0,0,0,0,0,1
40,14,61,4,0.2,3,0,0,0,0,1,0
38,12,64,2,1.8,1,0,0,0,0,0,0
39,14,10,2,0.3,2,0,0,1,0,0,1
23,-2,82,2,1.8,2,0,0,1,0,0,1
47,22,61,3,2.7,2,168,0,0,0,1,1
32,7,83,2,2.5,1,148,0,1,0,1,0
30,5,73,3,2.6,3,0,0,0,0,1,0
54,30,22,2,0.4,1,89,0,0,0,1,0
25,0,91,2,1.8,2,321,0,0,0,0,0
60,34,65,3,2.2,3,94,0,1,1,0,1
61,36,13,3,0.5,1,0,0,0,0,1,0
36,11,103,1,4.6,1,255,0,0,0,1,0
52,26,95,1,0.3,1,0,0,0,0,1,0
33,7,31,4,1,1,0,0,0,0,1,1
57,31,131,3,0.6,1,0,1,0,0,1,0
34,8,175,4,1.1,3,0,1,1,1,1,1
50,24,38,4,0.1,1,0,0,0,0,1,0
43,18,104,3,1,1,0,0,0,0,1,0
34,10,114,3,3.3,3,0,1,0,0,0,0
26,1,38,4,1.7,2,0,0,0,0,1,0
26,0,30,4,1.3,3,0,0,0,0,1,1
48,22,19,2,0.1,3,106,0,0,0,0,0
49,25,25,4,1,1,0,0,0,0,1,1
47,22,124,4,5,3,0,1,0,0,0,0
43,19,20,3,0.5,1,0,0,0,0,0,0
40,15,83,1,1,3,0,0,0,0,0,0
31,5,18,4,0.3,2,0,0,0,0,0,1
27,1,99,1,3,3,149,1,0,0,0,1
55,29,62,3,0.3,2,0,0,0,0,1,0
54,30,24,1,0.1,2,0,0,0,0,0,0
23,-1,13,4,1,1,84,0,0,0,1,0
54,28,64,2,0.8,3,0,0,1,0,1,0
57,33,62,3,2.67,1,240,0,0,0,0,0
41,15,158,1,4.7,2,0,1,1,1,0,1
28,4,88,1,5.4,1,0,0,0,0,1,0
33,7,28,4,0.8,1,0,0,0,0,1,0
51,27,52,2,1,3,0,0,0,0,0,0
28,4,82,4,0,1,0,0,0,0,1,1
63,37,140,2,6.9,1,97,0,0,0,0,1
29,4,80,1,0.8,2,0,0,0,0,1,1
62,38,58,4,1.2,2,228,0,0,0,0,1
51,25,180,1,1.7,1,0,0,0,0,1,0
52,28,55,1,1.6,2,227,0,0,0,0,0
43,16,65,3,2.67,2,100,0,0,0,0,0
39,12,62,3,2.33,2,0,0,0,0,0,0
35,9,23,4,0.3,1,0,0,0,0,0,0
34,10,35,1,1.7,1,0,0,0,0,1,0
49,24,35,4,0.2,2,0,0,0,0,0,1
43,18,74,4,0.4,1,0,0,0,0,0,0
48,24,14,3,0.4,1,0,0,0,0,1,0
30,4,83,2,1.5,3,199,0,0,0,0,1
46,21,71,4,1.9,3,0,0,0,0,0,0
43,17,53,2,0.7,1,130,0,1,0,1,0
27,3,103,2,0.6,1,84,0,0,0,0,0
39,15,109,1,1.7,1,0,0,0,0,1,0
58,33,60,2,1.9,2,94,0,1,0,1,0
44,17,12,3,0.67,2,0,0,0,0,1,0
39,15,141,2,8,1,0,0,0,0,1,0
35,10,128,1,3.8,1,0,0,0,0,1,0
41,16,98,3,1,1,296,0,0,0,0,0
43,18,41,1,0.5,3,0,0,0,0,0,0
55,25,90,2,4.5,3,0,0,0,0,0,1
32,6,31,1,0.3,1,0,0,0,0,0,0
56,26,74,1,3,3,0,0,0,0,0,0
30,5,83,4,1.8,3,0,0,0,0,0,1
65,39,35,1,0.5,3,0,0,0,0,0,0
31,7,140,1,4,1,0,0,0,0,0,1
41,15,65,3,0.5,3,0,0,0,0,0,0
55,29,35,3,1.4,1,0,0,0,0,0,0
37,7,73,4,1.8,3,0,0,0,0,1,1
34,10,29,1,1.5,2,0,0,0,0,1,0
34,9,55,4,2,2,147,0,0,0,0,1
33,9,20,4,0.7,2,0,0,0,0,1,0
48,23,70,1,2.8,2,0,0,0,0,0,0
28,3,81,4,0.2,1,0,0,0,0,0,0
30,4,25,2,0.3,1,0,0,1,0,1,0
44,20,119,2,7.5,1,239,0,0,0,1,0
61,35,49,4,1.7,2,185,0,0,0,0,0
59,33,38,1,1.4,1,0,0,0,0,1,1
33,7,80,2,1.5,3,0,0,0,0,1,1
56,32,84,1,4.3,1,0,0,0,0,1,1
53,29,61,4,1.6,2,0,0,0,0,1,0
42,16,173,2,1.5,2,373,1,0,1,1,1
43,19,60,2,2.5,1,0,0,1,0,0,0
35,9,83,2,4.5,3,0,0,0,0,1,0
61,35,59,1,2.8,2,0,0,0,0,0,0
39,9,32,3,2,3,116,0,0,0,1,0
61,37,33,3,0.1,3,0,0,0,0,1,0
40,15,19,4,0.2,3,0,0,0,0,1,0
34,8,14,4,0.3,1,0,0,0,0,0,0
65,39,94,4,4.1,1,120,1,0,1,1,1
40,16,154,2,6.1,1,325,0,0,0,1,0
39,15,33,1,2,2,0,0,0,0,0,0
61,35,28,2,0.2,3,135,0,0,0,1,0
40,16,44,1,1.8,1,0,0,1,0,1,0
49,23,81,2,0.8,3,0,0,0,0,0,0
43,18,29,1,0.5,3,0,0,0,0,1,0
45,21,58,3,0.3,3,0,0,1,0,1,0
52,28,38,4,0.9,2,0,0,0,0,0,1
32,8,82,3,1.5,1,0,0,0,0,1,1
31,7,18,1,0.4,3,0,0,0,0,1,0
27,2,45,2,1.7,2,0,0,0,0,0,1
33,9,64,4,3.4,1,0,0,0,0,0,0
65,40,48,3,2.4,1,0,0,0,0,0,1
62,37,24,1,0.3,3,0,0,1,0,1,0
55,25,65,4,2,3,0,0,0,0,1,0
46,20,111,1,0,1,329,0,0,0,0,0
37,12,114,3,0.6,2,0,0,0,0,1,0
60,35,39,2,1.6,3,0,0,0,0,1,0
44,14,19,1,0.75,3,0,0,0,0,0,1
35,9,22,3,0.1,2,0,0,0,1,1,1
52,28,49,4,1.1,2,0,0,0,0,1,0
30,4,40,1,0.3,1,0,0,0,0,1,0
62,36,63,1,1.6,1,118,0,0,0,1,0
41,15,55,1,2.8,1,0,0,0,0,0,0
38,14,33,1,2,2,0,0,0,0,1,0
52,26,31,4,1.5,3,0,0,0,0,1,0
48,24,24,4,0.2,1,0,0,0,0,1,0
47,22,81,4,3.6,3,0,0,0,0,1,1
