기준_날짜,기준_시간,시작_대여소,종료_대여소,전체건수,전체_이용_분,전체_이용_거리
20220731,245,ST-438,ST-328,1,9,1345
20220731,245,ST-2271,ST-2272,1,1,180
20220731,245,ST-1626,ST-1369,1,3,550
20220731,245,ST-1539,ST-1237,1,46,3760
20220731,245,ST-1093,ST-850,1,9,1052
20220731,245,ST-1602,ST-1378,1,53,3720
20220731,245,ST-2177,ST-437,1,25,2662
20220731,245,ST-73,CENTER,1,97,0
20220731,245,ST-1689,CENTER,1,13,0
20220731,245,ST-1266,ST-1095,1,8,1560
20220731,245,ST-2557,ST-3084,1,5,817
20220731,245,ST-21,ST-2414,1,55,10412
20220731,245,ST-461,ST-1397,1,31,4204
20220731,245,ST-69,ST-1320,1,26,4970
20220731,245,ST-482,ST-446,1,7,1290
20220731,245,ST-425,ST-425,2,2,0
20220731,245,ST-312,ST-677,1,22,3770
20220731,245,ST-425,ST-1268,1,52,8460
20220731,245,ST-2625,ST-1605,1,10,1412
20220731,245,ST-189,ST-175,1,11,1709
20220731,245,ST-2273,ST-1298,1,25,4593
20220731,245,ST-1052,ST-1850,1,8,976
20220731,245,ST-2749,ST-1061,1,9,1043
20220731,245,ST-277,ST-632,2,187,27448
20220731,245,ST-2056,ST-835,1,6,746
20220731,245,ST-2017,ST-1259,1,41,9492
20220731,245,ST-338,ST-236,1,11,2580
20220731,245,ST-172,ST-438,1,62,6989
20220731,245,ST-73,ST-3083,2,225,23759
20220731,245,ST-1467,ST-1461,1,2,460
20220731,245,ST-702,ST-885,1,11,1860
20220731,245,ST-1837,ST-1846,1,119,1300
20220731,245,ST-475,ST-1484,1,10,1330
20220731,245,ST-1500,ST-3068,1,32,6070
20220731,245,ST-1002,ST-2039,1,5,455
20220731,245,ST-126,ST-1302,1,42,8270
20220731,245,ST-1652,ST-2823,1,5,728
20220731,245,ST-1688,CENTER,1,27,0
20220731,245,ST-64,ST-307,1,21,1740
20220731,245,ST-2873,ST-2873,1,17,1250
20220731,245,ST-481,ST-2470,1,18,1894
20220731,245,ST-369,ST-2268,1,103,5020
20220731,245,ST-1787,ST-1812,1,8,1160
20220731,245,ST-2996,ST-2995,1,18,2987
20220731,245,ST-2912,ST-2641,1,8,1370
20220731,245,ST-2017,ST-2958,1,5,1122
20220731,245,ST-2731,ST-2088,1,43,6640
20220731,245,ST-1476,ST-1278,1,29,4881
20220731,245,ST-2910,ST-952,1,14,2912
20220731,245,ST-2272,ST-2225,1,11,1765
20220731,245,ST-255,ST-377,1,5,806
20220731,245,ST-2047,ST-2412,2,21,3436
20220731,245,ST-1476,ST-2713,1,43,4070
20220731,245,ST-388,ST-377,1,9,1408
20220731,245,ST-462,ST-2247,1,29,4610
20220731,245,ST-2732,ST-1083,2,84,10025
20220731,245,ST-1851,ST-1859,1,5,615
20220731,245,ST-425,ST-425,2,2,0
20220731,245,ST-2842,ST-2382,1,4,890
20220731,245,ST-2937,ST-1730,1,19,2933
20220731,245,ST-2753,ST-1526,1,4,722
20220731,245,ST-2339,ST-237,1,6,711
20220731,245,ST-220,ST-346,1,11,1976
20220731,245,ST-177,ST-1455,1,7,1010
20220731,245,ST-461,ST-2264,1,25,1420
20220731,245,ST-1630,ST-2505,1,22,4613
20220731,245,ST-1585,ST-1409,1,8,1029
20220731,245,ST-536,ST-1960,1,36,4531
20220731,245,ST-3080,ST-437,3,37,3389
20220731,245,ST-2729,ST-1641,1,14,1830
20220731,245,ST-332,ST-2174,1,11,2070
20220731,245,ST-750,ST-1910,1,4,360
20220731,245,ST-2077,ST-1475,1,8,1680
20220731,245,ST-1297,ST-1297,1,49,1176
20220731,245,ST-958,CENTER,1,20,0
20220731,245,ST-561,ST-3024,1,6,1190
20220731,245,ST-2473,ST-1435,1,27,3159
20220731,245,ST-516,ST-530,1,7,1240
20220731,245,ST-1036,ST-454,1,6,830
20220731,245,ST-291,ST-73,1,17,3140
20220731,245,ST-600,ST-2610,1,15,2960
20220731,245,ST-930,ST-1855,1,12,2455
20220731,245,ST-15,ST-16,1,1,280
20220731,245,ST-2905,ST-2977,1,22,4795
20220731,245,ST-3072,ST-2820,1,25,4124
20220731,245,ST-923,ST-3009,3,92,7976
20220731,245,ST-2815,ST-285,2,13,2036
20220731,245,ST-204,ST-2818,1,23,4000
20220731,245,ST-1665,ST-2898,1,5,1140
20220731,245,ST-67,ST-687,1,52,3859
20220731,245,ST-835,ST-308,2,103,16240
20220731,245,ST-2379,ST-719,1,13,2260
20220731,245,ST-1546,ST-702,1,104,1933
20220731,245,ST-822,ST-1888,1,3,883
20220731,245,ST-602,ST-2075,1,7,900
20220731,245,ST-1337,ST-1259,1,10,1920
20220731,245,ST-3081,ST-73,1,27,4957
20220731,245,ST-856,ST-561,1,6,1266
20220731,245,ST-342,ST-834,1,54,7830
20220731,245,ST-753,ST-1154,1,11,1574
20220731,245,ST-2559,ST-1700,1,19,2445
20220731,245,ST-2879,ST-3104,3,148,15958
20220731,245,ST-803,ST-2991,1,36,5190
20220731,245,ST-603,ST-735,1,13,1590
20220731,245,ST-413,ST-2812,1,13,1026
20220731,245,ST-416,ST-2808,2,47,7710
20220731,245,ST-171,ST-438,1,62,7054
20220731,245,ST-253,ST-2305,1,16,2341
20220731,245,ST-446,ST-368,1,72,12577
20220731,245,ST-1616,ST-267,1,33,7383
20220731,245,ST-2576,ST-2573,1,20,2580
20220731,245,ST-3059,ST-1069,1,53,7340
20220731,245,ST-8,ST-679,1,59,14583
20220731,245,ST-1227,ST-918,1,28,6079
20220731,245,ST-400,ST-401,1,12,2305
20220731,245,ST-753,ST-2267,1,88,17823
20220731,250,ST-2743,ST-504,1,5,860
20220731,250,ST-1996,ST-2395,2,18,3109
20220731,250,ST-473,ST-2778,1,3,497
20220731,250,ST-748,ST-1910,1,4,490
20220731,250,ST-350,ST-33,1,10,1086
20220731,250,ST-1578,ST-2681,1,3,740
20220731,250,ST-1364,ST-1184,1,6,2470
20220731,250,ST-12,ST-249,1,81,18538
20220731,250,ST-73,ST-2900,1,20,3370
20220731,250,ST-1631,ST-177,1,6,1029
20220731,250,ST-2420,ST-2420,1,130,18060
20220731,250,ST-1174,ST-761,1,30,5820
20220731,250,ST-2550,ST-1509,1,10,1310
20220731,250,ST-78,ST-420,1,48,10721
20220731,250,ST-1785,ST-124,1,128,4991
20220731,250,ST-2992,ST-1010,1,16,1770
20220731,250,ST-2873,ST-1259,1,45,2398
20220731,250,ST-2761,ST-2761,1,66,1763
20220731,250,ST-702,ST-1757,1,15,2540
20220731,250,ST-1510,ST-2552,1,7,1400
20220731,250,ST-536,ST-537,1,8,983
20220731,250,ST-923,ST-753,1,8,900
20220731,250,ST-2609,ST-2593,3,175,28283
20220731,250,ST-919,ST-919,1,0,0
20220731,250,ST-73,ST-1150,4,95,15509
20220731,250,ST-1002,ST-2039,1,5,455
20220731,250,ST-2771,ST-1499,1,78,2271
20220731,250,ST-1092,ST-1865,1,3,381
20220731,250,ST-536,ST-311,1,19,3040
20220731,250,ST-1783,ST-198,1,8,1686
20220731,250,ST-612,ST-612,1,72,6660
20220731,250,ST-3073,ST-50,1,14,975
20220731,250,ST-1364,ST-1186,1,11,1390
20220731,250,ST-2726,ST-2094,1,17,1635
20220731,250,ST-596,ST-2292,1,6,1511
20220731,250,ST-2077,ST-1475,1,12,1860
20220731,250,ST-224,ST-222,1,3,448
20220731,250,ST-2050,ST-2554,1,6,760
20220731,250,ST-2318,ST-2318,1,0,30
20220731,250,ST-1757,ST-2375,1,56,3203
20220731,250,ST-777,ST-214,1,44,11580
20220731,250,ST-2332,ST-1195,1,13,1250
20220731,250,ST-1961,ST-920,2,71,3130
20220731,250,ST-1266,ST-361,1,9,1912
20220731,250,ST-73,ST-923,1,33,7636
20220731,250,ST-3017,ST-2905,1,13,2509
20220731,250,ST-2997,ST-1230,1,5,790
20220731,250,ST-454,ST-455,1,14,2104
20220731,250,ST-650,ST-1389,1,12,1540
20220731,250,ST-123,ST-1436,1,12,2365
20220731,250,ST-2826,ST-286,1,4,910
20220731,250,ST-2902,ST-671,1,30,3730
20220731,250,ST-224,ST-222,1,3,448
20220731,250,ST-1137,ST-2799,1,17,3350
20220731,250,ST-1813,ST-1813,1,91,0
20220731,250,ST-914,ST-3092,1,22,4486
20220731,250,ST-2146,ST-21,1,6,699
20220731,250,ST-702,ST-286,1,12,2110
20220731,250,ST-1636,ST-971,1,27,6145
20220731,250,ST-2168,ST-201,1,20,3137
20220731,250,ST-1452,ST-1098,1,10,1276
20220731,250,ST-2992,ST-1010,1,14,3059
20220731,250,ST-2595,ST-891,1,17,1990
20220731,250,ST-2003,ST-2003,1,0,0
20220731,250,ST-2152,ST-110,1,48,6336
20220731,250,ST-1065,ST-2034,1,4,744
20220731,250,ST-20,ST-3062,1,12,1010
20220731,250,ST-385,ST-1378,1,3,1260
20220731,250,ST-401,ST-395,1,10,2507
20220731,250,ST-535,ST-1400,1,20,2570
20220731,250,ST-14,ST-728,1,40,9180
20220731,250,ST-1535,ST-632,2,64,6883
20220731,250,ST-340,ST-2979,2,34,4770
20220731,250,ST-1325,ST-2173,1,5,900
20220731,250,ST-170,ST-1460,1,29,4428
20220731,250,ST-522,ST-2000,1,14,3061
20220731,250,ST-425,ST-1268,1,52,8832
20220731,250,ST-485,ST-541,1,5,1501
20220731,250,ST-1202,ST-2898,1,26,9340
20220731,250,ST-1997,ST-2765,1,11,1849
20220731,250,ST-73,ST-2152,1,29,5178
20220731,250,ST-1965,ST-2753,1,67,6239
20220731,250,ST-1464,ST-1467,2,16,2570
20220731,250,ST-1678,ST-702,1,11,2170
20220731,250,ST-210,ST-6,1,13,2180
20220731,250,ST-2668,ST-821,1,9,1050
20220731,250,ST-1118,ST-1286,1,4,496
20220731,250,ST-753,ST-1739,1,4,640
20220731,250,ST-2289,ST-3060,1,15,2034
20220731,250,ST-2013,ST-2012,1,32,3290
20220731,250,ST-2896,ST-2237,1,14,2417
20220731,250,ST-152,ST-2527,2,10,1065
20220731,250,ST-1372,ST-1819,1,21,2450
20220731,250,ST-99,ST-1378,1,31,5190
20220731,250,ST-1859,ST-1851,1,3,530
20220731,250,ST-467,ST-1485,1,20,1859
20220731,250,ST-67,ST-2827,1,38,4630
20220731,250,ST-1996,ST-1996,1,3,42
20220731,250,ST-1910,ST-1924,1,13,1407
20220731,250,ST-1839,ST-1684,1,44,5079
20220731,250,ST-2508,ST-1317,1,23,2410
20220731,250,ST-2827,ST-2361,1,4,570
20220731,250,ST-2542,ST-2544,1,3,725
20220731,250,ST-522,ST-2993,1,7,1190
20220731,250,ST-388,ST-377,1,7,1258
20220731,250,ST-3072,ST-50,1,14,887
20220731,250,ST-869,ST-1640,1,8,1150
20220731,250,ST-821,ST-1168,1,3,770
20220731,250,ST-824,ST-834,4,423,15454
20220731,250,ST-2958,ST-422,1,14,2440
20220731,250,ST-1910,ST-366,1,40,5103
20220731,250,ST-454,ST-221,1,36,5347
20220731,250,ST-996,ST-2054,1,5,222
20220731,250,ST-1660,ST-2288,1,77,9959
20220731,250,ST-1855,ST-1041,1,41,5870
20220731,250,ST-2339,ST-237,1,6,711
20220731,250,ST-2003,ST-2003,1,0,0
20220731,250,ST-1859,ST-2918,1,4,660
20220731,250,ST-919,ST-919,1,0,0
20220731,250,ST-919,ST-666,1,8,940
20220731,250,ST-1061,ST-1621,2,31,3132
20220731,250,ST-750,ST-1910,1,4,360
20220731,250,ST-671,ST-671,2,152,21470
20220731,250,ST-1222,ST-2902,1,20,3567
20220731,250,ST-473,ST-2778,1,3,497
20220731,250,ST-349,ST-2210,1,22,2691
20220731,250,ST-2726,ST-1641,1,24,1410
20220731,250,ST-1124,ST-3110,1,54,770
20220731,250,ST-2137,ST-2237,1,11,3371
20220731,250,ST-10,ST-340,1,56,6680
20220731,250,ST-462,ST-20,1,38,5361
20220731,250,ST-2738,ST-494,1,5,661
20220731,250,ST-486,ST-493,1,38,1933
20220731,250,ST-522,ST-835,1,4,364
20220731,250,ST-295,ST-413,1,7,1163
20220731,250,ST-2738,ST-1621,1,21,2750
20220731,250,ST-2496,ST-566,1,34,2060
20220731,250,ST-2003,ST-536,1,10,1270
20220731,250,ST-600,ST-2232,1,7,1152
20220731,250,ST-615,ST-2101,1,4,720
20220731,250,ST-1868,ST-539,1,27,2500
20220731,250,ST-882,ST-702,2,10,1730
20220731,250,ST-1414,ST-802,1,58,9024
20220731,250,ST-1683,ST-2833,1,7,570
20220731,250,ST-2037,ST-2489,1,7,1140
20220731,250,ST-2947,ST-2771,1,31,2530
20220731,250,ST-983,ST-1427,1,97,800
20220731,250,ST-2015,ST-2879,1,15,2740
20220731,250,ST-1492,ST-158,1,33,5877
20220731,250,ST-771,ST-771,2,58,6097
20220731,250,ST-5,ST-455,1,26,6355
20220731,250,ST-916,ST-1469,1,26,3885
20220731,250,ST-564,ST-178,1,50,6219
20220731,250,ST-2026,ST-520,1,19,2890
20220731,250,ST-3049,ST-1578,1,42,8093
20220731,250,ST-2176,ST-214,1,19,3240
20220731,250,ST-2077,ST-1425,1,10,4130
20220731,250,ST-1660,ST-1663,1,11,1409
20220731,250,ST-388,ST-377,1,20,1439
20220731,250,ST-2494,ST-834,1,40,3200
20220731,250,ST-3062,ST-1190,1,6,679
20220731,250,ST-3033,ST-3033,1,49,3030
20220731,250,ST-1005,ST-1504,1,9,720
20220731,250,ST-1041,ST-1687,1,5,1034
20220731,250,ST-2793,ST-600,1,3,857
20220731,250,ST-1286,ST-611,1,8,1470
20220731,250,ST-210,ST-10,1,10,1710
20220731,250,ST-3060,ST-3060,1,36,272
20220731,250,ST-1775,ST-152,1,30,1970
20220731,250,ST-2796,ST-2581,1,16,2595
20220731,250,ST-1268,ST-2382,1,21,3055
20220731,250,ST-2031,ST-2613,1,9,1764
20220731,250,ST-2291,ST-262,1,14,3698
20220731,250,ST-2299,ST-2288,1,39,4111
20220731,250,ST-408,ST-606,1,42,8750
20220731,250,ST-73,ST-55,1,19,2568
20220731,250,ST-2929,ST-505,1,18,1856
20220731,250,ST-1036,ST-454,1,6,830
20220731,250,ST-2225,ST-1636,1,24,2535
20220731,250,ST-1334,ST-390,1,34,5860
20220731,250,ST-2172,ST-1328,1,11,1223
20220731,250,ST-1639,ST-2721,1,6,964
20220731,250,ST-2724,ST-916,1,2,0
20220731,250,ST-1459,ST-1211,1,3,364
20220731,250,ST-82,ST-211,1,7,640
20220731,250,ST-262,ST-1298,1,8,1240
20220731,250,ST-447,ST-2273,1,18,3730
20220731,250,ST-151,ST-1611,1,13,1322
20220731,250,ST-948,ST-1103,1,11,1420
20220731,250,ST-1688,ST-2555,1,11,1651
20220731,250,ST-482,ST-446,1,7,1290
20220731,250,ST-2028,ST-535,1,5,1212
20220731,250,ST-1834,ST-1839,1,25,2560
20220731,250,ST-2753,ST-678,1,10,1525
20220731,250,ST-177,ST-265,1,3,390
20220731,250,ST-2724,ST-916,1,2,0
20220731,250,ST-1402,ST-1645,1,4,692
20220731,250,ST-2077,ST-609,1,12,1791
20220731,250,ST-2711,ST-2711,1,86,19580
20220731,250,ST-2557,ST-1003,1,21,2950
20220731,250,ST-952,ST-952,1,25,836
20220731,250,ST-211,ST-464,1,28,6323
20220731,250,ST-1700,ST-302,1,3,940
20220731,250,ST-2740,ST-1046,1,5,730
20220731,250,ST-1454,ST-175,1,6,1440
20220731,250,ST-1169,ST-1926,1,80,13870
20220731,250,ST-1286,ST-2294,1,29,6146
20220731,250,ST-2047,ST-2555,1,7,1992
20220731,250,ST-972,ST-1378,3,66,4021
20220731,250,ST-1285,ST-1286,1,4,390
20220731,250,ST-1378,ST-99,1,57,4262
20220731,250,ST-1325,ST-1326,2,44,6078
20220731,250,ST-1268,ST-2374,2,170,28150
20220731,250,ST-766,ST-1897,1,15,2282
20220731,250,ST-1665,ST-2898,1,5,1140
20220731,250,ST-1605,ST-195,2,37,2759
20220731,250,ST-1811,ST-1347,1,44,2441
20220731,250,ST-962,ST-2787,1,35,4801
20220731,250,ST-2732,ST-2841,1,27,4898
20220731,250,ST-2654,ST-724,1,18,2398
20220731,250,ST-2056,ST-835,1,6,746
20220731,250,ST-2621,ST-2747,1,13,3130
20220731,250,ST-112,ST-241,1,17,2890
20220731,250,ST-2038,ST-2026,1,20,1862
20220731,250,ST-702,ST-2375,1,11,1825
20220731,250,ST-3084,ST-308,1,19,2479
20220731,250,ST-2232,ST-1288,1,12,1800
20220731,250,ST-948,ST-1109,1,62,7970
20220731,250,ST-1321,ST-1677,1,16,3320
20220731,250,ST-737,ST-1730,1,15,2940
20220731,250,ST-651,ST-651,1,60,5114
20220731,250,ST-3072,ST-294,1,20,2760
20220731,250,ST-2331,ST-1194,1,4,320
20220731,250,ST-255,ST-377,1,5,806
20220731,250,ST-27,ST-2449,1,18,3390
20220731,250,ST-435,ST-1328,1,16,2030
20220731,250,ST-202,ST-713,1,76,14204
20220731,250,ST-702,ST-1546,2,20,3400
20220731,250,ST-2174,ST-207,1,19,3743
20220731,250,ST-1857,ST-908,1,7,850
20220731,250,ST-2501,ST-2268,1,18,2445
20220731,250,ST-409,ST-274,1,8,1509
20220731,250,ST-2431,ST-176,1,7,1375
20220731,250,ST-181,ST-177,1,24,4239
20220731,250,ST-2974,ST-94,1,5,758
20220731,250,ST-1996,ST-1996,1,3,42
20220731,250,ST-1579,ST-1361,1,49,10760
20220731,250,ST-1683,ST-551,1,13,1660
20220731,250,ST-493,ST-2278,1,39,7353
20220731,250,ST-1859,ST-909,1,14,1880
20220731,250,ST-1689,ST-2965,1,4,970
20220731,250,ST-548,ST-799,1,11,2086
20220731,250,ST-1889,ST-821,1,16,3870
20220731,250,ST-2782,ST-1483,1,17,2374
20220731,250,ST-1848,ST-2732,1,41,3530
20220731,250,ST-388,ST-1083,1,14,1960
20220731,250,ST-1286,ST-1093,2,54,11000
20220731,250,ST-73,ST-2773,1,69,9820
20220731,250,ST-1652,ST-2823,1,5,728
20220731,250,ST-2811,ST-3102,1,40,5200
20220731,250,ST-2087,ST-736,1,8,1410
20220731,250,ST-2318,ST-2318,1,0,30
20220731,250,ST-842,ST-1829,1,18,3100
20220731,250,ST-2282,ST-1346,1,10,1800
20220731,250,ST-1517,ST-1352,1,15,1123
20220731,250,ST-73,ST-205,2,32,4500
20220731,250,ST-1150,ST-277,1,45,8680
20220731,250,ST-735,ST-1280,1,35,3600
20220731,250,ST-539,ST-966,2,39,5741
20220731,250,ST-665,ST-1965,1,7,1430
20220731,250,ST-2362,ST-2368,1,6,1371
20220731,250,ST-426,ST-426,1,43,9290
20220731,255,ST-1369,ST-1720,1,34,3720
20220731,255,ST-1985,ST-1323,1,7,1067
20220731,255,ST-2789,ST-2611,1,4,717
20220731,255,ST-198,ST-564,1,52,5767
20220731,255,ST-3025,ST-1099,1,7,1236
20220731,255,ST-1297,ST-1297,1,15,836
20220731,255,ST-938,ST-938,1,86,5241
20220731,255,ST-1476,ST-2713,1,35,3650
20220731,255,ST-2016,ST-537,1,28,5110
20220731,255,ST-1397,ST-2905,1,14,1988
20220731,255,ST-1041,ST-502,1,4,594
20220731,255,ST-286,ST-2654,1,24,3610
20220731,255,ST-2132,ST-2099,1,29,3420
20220731,255,ST-2812,ST-2958,1,3,209
20220731,255,ST-776,ST-1171,1,13,1331
20220731,255,ST-1105,ST-1723,1,11,1388
20220731,255,ST-1621,ST-1594,1,43,4300
20220731,255,ST-1402,ST-1645,1,4,692
20220731,255,ST-944,ST-2528,1,33,5474
20220731,255,ST-103,ST-2268,1,16,2800
20220731,255,ST-315,ST-3047,1,5,670
20220731,255,ST-947,ST-1203,2,45,7714
20220731,255,ST-1492,ST-214,1,3,760
20220731,255,ST-445,ST-1452,1,120,8550
20220731,255,ST-602,ST-1346,1,14,1394
20220731,255,ST-508,ST-1714,1,19,3063
20220731,255,ST-1859,ST-2918,1,4,660
20220731,255,ST-2974,ST-94,1,5,758
20220731,255,ST-37,ST-37,1,116,29540
20220731,255,ST-2993,ST-2056,1,16,2380
20220731,255,ST-615,ST-2700,1,22,4093
20220731,255,ST-2489,ST-2489,1,70,10840
20220731,255,ST-1186,ST-1574,1,29,340
20220731,255,ST-508,ST-1694,1,21,4600
20220731,255,ST-1154,ST-2948,1,10,1875
20220731,255,ST-2593,ST-546,3,30,4756
20220731,255,ST-1041,ST-1041,1,0,0
20220731,255,ST-996,ST-2054,1,5,222
20220731,255,ST-485,ST-541,1,5,1501
20220731,255,ST-1839,ST-1588,1,3,420
20220731,255,ST-547,ST-2991,1,6,1278
20220731,255,ST-454,ST-2777,1,16,2290
20220731,255,ST-2132,ST-560,1,32,3860
20220731,255,ST-376,ST-103,1,56,3714
20220731,255,ST-2015,ST-1062,1,29,5569
20220731,255,ST-2363,ST-1912,1,19,2910
20220731,255,ST-2997,ST-1230,1,5,790
20220731,255,ST-3062,ST-1190,1,6,679
20220731,255,ST-2881,ST-2632,1,83,3823
20220731,255,ST-1787,ST-1812,1,8,1160
20220731,255,ST-1546,ST-702,1,18,1215
20220731,255,ST-1120,ST-1120,1,15,870
20220731,255,ST-2718,ST-2087,1,7,992
20220731,255,ST-688,ST-2357,1,14,1870
20220731,255,ST-1606,ST-402,1,31,5476
20220731,255,ST-1093,ST-850,1,9,1052
20220731,255,ST-2815,ST-1653,2,26,2601
20220731,255,ST-1660,ST-1193,1,9,1350
20220731,255,ST-2905,ST-342,1,17,2503
20220731,255,ST-2232,ST-1204,1,39,3058
20220731,255,ST-2272,ST-2225,1,11,1765
20220731,255,ST-2520,ST-1772,1,1,0
20220731,255,ST-1909,ST-1555,1,12,1375
20220731,255,ST-307,ST-73,1,11,1926
20220731,255,ST-2156,ST-1321,1,32,5020
20220731,255,ST-388,ST-377,2,16,2666
20220731,255,ST-2305,ST-258,1,58,10806
20220731,255,ST-73,ST-519,1,53,9500
20220731,255,ST-496,ST-2751,1,25,4084
20220731,255,ST-2793,ST-600,1,3,857
20220731,255,ST-3078,ST-1171,1,5,1040
20220731,255,ST-555,ST-341,1,15,3790
20220731,255,ST-1660,ST-483,1,5,860
20220731,255,ST-2047,ST-2965,1,11,1570
20220731,255,ST-2954,ST-1279,1,20,2230
20220731,255,ST-2047,ST-2412,2,21,3436
20220731,255,ST-1857,ST-908,1,7,850
20220731,255,ST-315,ST-7,1,43,6294
20220731,255,ST-2455,ST-2156,1,34,5183
20220731,255,ST-17,ST-2264,1,39,9570
20220731,255,ST-1671,ST-1671,1,30,5770
20220731,255,ST-241,ST-2933,1,26,5209
20220731,255,ST-914,ST-1121,1,11,890
20220731,255,ST-561,ST-3024,1,6,1190
20220731,255,ST-272,ST-401,1,23,4315
20220731,255,ST-777,ST-2368,1,33,6780
20220731,255,ST-1005,ST-920,1,15,6143
20220731,255,ST-2905,ST-1485,1,35,8367
20220731,255,ST-2557,ST-1069,1,3,519
20220731,255,ST-2764,ST-2015,1,13,510
20220731,255,ST-665,ST-1965,2,16,2775
20220731,255,ST-2050,ST-2554,1,6,760
20220731,255,ST-502,ST-1413,1,44,7066
20220731,255,ST-1342,ST-2173,1,4,720
20220731,255,ST-2696,ST-500,1,13,1050
20220731,255,ST-2520,ST-1772,1,1,0
20220731,255,ST-1390,ST-862,1,7,1052
20220731,255,ST-156,ST-1211,1,29,3610
20220731,255,ST-826,ST-1211,1,19,4373
20220731,255,ST-2173,ST-334,1,2,360
20220731,255,ST-2431,ST-176,1,7,1375
20220731,255,ST-249,ST-249,1,100,13850
20220731,255,ST-177,ST-2332,1,29,7532
20220731,255,ST-2686,ST-957,1,42,5990
20220731,255,ST-1975,ST-52,1,95,10410
20220731,255,ST-1273,ST-52,1,116,13210
20220731,255,ST-1546,ST-1546,1,1,0
20220731,255,ST-1996,ST-2395,2,11,3119
20220731,255,ST-1615,ST-436,1,14,1244
20220731,255,ST-2137,ST-1107,1,11,1828
20220731,255,ST-1419,ST-2589,1,2,287
20220731,255,ST-2032,ST-831,1,13,1823
20220731,255,ST-753,ST-1739,1,4,640
20220731,255,ST-2993,ST-2558,1,15,1890
20220731,255,ST-821,ST-1168,1,3,770
20220731,255,ST-460,ST-7,1,40,5560
20220731,255,ST-2762,ST-1400,1,30,3789
20220731,255,ST-1432,ST-1812,1,12,1600
20220731,255,ST-2007,ST-1000,1,23,1664
20220731,255,ST-388,ST-495,1,19,3038
20220731,255,ST-1678,ST-1678,1,105,7420
20220731,255,ST-1041,ST-1041,1,0,0
20220731,255,ST-1839,ST-1588,1,3,420
20220731,255,ST-702,ST-885,1,11,1860
20220731,255,ST-1460,ST-1628,1,13,2402
20220731,255,ST-624,ST-936,1,11,1650
20220731,255,ST-2729,ST-1475,1,34,3890
20220731,255,ST-1829,ST-1812,1,16,1980
20220731,255,ST-2825,ST-2257,1,5,855
20220731,255,ST-1678,ST-1503,1,75,11350
20220731,255,ST-2876,ST-3005,1,6,1050
20220731,255,ST-240,ST-1895,1,28,5100
20220731,255,ST-1321,ST-1006,1,29,5206
20220731,255,ST-1150,ST-2814,2,104,12815
20220731,255,ST-516,ST-530,1,7,1240
20220731,255,ST-69,ST-2823,1,36,3930
20220731,255,ST-35,ST-479,1,16,1000
20220731,255,ST-2625,ST-1605,1,10,1412
20220731,255,ST-1959,ST-316,1,28,3620
20220731,255,ST-1328,ST-438,1,14,2119
20220731,255,ST-972,ST-985,1,26,7020
20220731,255,ST-152,ST-2527,2,10,1065
20220731,255,ST-1678,ST-1259,1,29,4260
20220731,255,ST-1337,ST-1259,1,10,1670
20220731,255,ST-475,ST-1484,1,10,1330
20220731,255,ST-869,ST-1640,1,8,1150
20220731,255,ST-1910,ST-1909,1,3,614
20220731,255,ST-163,ST-189,1,6,1046
20220731,255,ST-1615,ST-1446,1,8,1483
20220731,255,ST-699,ST-683,1,10,1130
20220731,255,ST-523,ST-1646,1,20,2412
20220731,255,ST-313,ST-321,1,19,2630
20220731,255,ST-388,ST-1369,1,23,3350
20220731,255,ST-10,ST-340,1,64,6410
20220731,255,ST-2542,ST-2544,1,3,725
20220731,255,ST-1092,ST-1865,1,3,381
20220731,255,ST-2310,CENTER,1,30,0
20220731,255,ST-417,ST-2815,1,19,2910
20220731,255,ST-2314,ST-1191,1,10,2156
20220731,255,ST-276,ST-1455,1,26,6680
20220731,255,ST-2363,ST-935,1,6,780
20220731,255,ST-1675,ST-1810,1,39,6157
20220731,255,ST-2134,ST-648,1,17,2680
20220731,255,ST-547,ST-2797,2,36,5923
20220731,255,ST-1251,ST-2569,1,11,1399
20220731,255,ST-332,ST-2174,1,11,2070
20220731,255,ST-372,ST-244,1,12,1282
20220731,255,ST-753,ST-1154,1,11,1574
20220731,255,ST-1464,ST-1467,1,7,1293
20220731,255,ST-2188,ST-330,1,4,600
20220731,255,ST-564,ST-3092,1,30,5083
20220731,255,ST-791,ST-793,1,5,473
20220731,255,ST-2137,ST-2406,2,55,7578
20220731,255,ST-1851,ST-1707,1,21,2660
20220731,255,ST-702,ST-713,2,27,3599
20220731,255,ST-3056,ST-2188,1,56,1490
20220731,255,ST-803,ST-769,1,12,2358
20220731,255,ST-438,ST-2449,1,9,1530
20220731,255,ST-1323,ST-426,1,86,18350
20220731,255,ST-1419,ST-2589,1,2,287
20220731,255,ST-3080,ST-437,3,37,3389
20220731,255,ST-2446,ST-2353,2,95,22460
20220731,255,ST-748,ST-1910,1,4,490
20220731,255,ST-1701,ST-2803,1,17,3039
20220731,255,ST-2815,ST-535,1,36,6585
20220731,255,ST-2814,ST-2653,2,133,26050
20220731,255,ST-230,ST-214,1,8,1515
20220731,255,ST-972,ST-2547,1,9,1333
20220731,255,ST-2736,ST-1052,1,5,560
20220731,255,ST-2653,ST-2358,1,35,3202
20220731,255,ST-1186,ST-823,1,12,2602
20220731,255,ST-1364,ST-1184,1,6,2470
20220731,255,ST-1859,ST-1851,1,3,530
